Date,Cumulative Market Returns,Cumulative BAB Strategy Returns
2012-02-15,0.18732899836344896,-0.2256991148015587
2012-02-16,0.20047649213465069,-0.23193734461503768
2012-02-17,0.20365306148552942,-0.23350296241486213
2012-02-21,0.2041824672706205,-0.24241555885839017
2012-02-22,0.20029997865950966,-0.24428677465629767
2012-02-23,0.20559430579108473,-0.24599638330517049
2012-02-24,0.20824133471654038,-0.24434549143653073
2012-02-27,0.2102709030798322,-0.25187748880307725
2012-02-28,0.213800364740661,-0.25064888523514606
2012-02-29,0.20903557803450878,-0.24429087729282273
2012-03-01,0.21530039267852996,-0.254734566491839
2012-03-02,0.21159441754256014,-0.2535329147698375
2012-03-05,0.2066531173612669,-0.24014162743750034
2012-03-06,0.18900553977645873,-0.21977585577832015
2012-03-07,0.19729992278377173,-0.23228585215506292
2012-03-08,0.20921195686931826,-0.2446347226986738
2012-03-09,0.21388868879839795,-0.24954840336165718
2012-03-12,0.2139768782158027,-0.2356846455716095
2012-03-13,0.2358598367216722,-0.2755080300150736
2012-03-14,0.23453632225894427,-0.27363957646222004
2012-03-15,0.2416835696383386,-0.285477455423338
2012-03-16,0.23797759450236855,-0.286930511761775
2012-03-19,0.24283070526625727,-0.29021091927427245
2012-03-20,0.23921291954769197,-0.2845033704969462
2012-03-21,0.23718348582473192,-0.277021577161247
2012-03-22,0.22827137297459132,-0.2655396059484585
2012-03-23,0.2322420510031067,-0.2752954191056659
2012-03-26,0.2495367362779648,-0.2821704357267647
2012-03-27,0.24565424766685395,-0.2796906153476363
2012-03-28,0.23947762244023751,-0.2695791762881752
2012-03-29,0.23735986465954095,-0.2701946406706124
2012-03-30,0.24247767831597522,-0.27107616613921093
2012-04-02,0.25156617000092507,-0.2718952261607549
2012-04-03,0.2464483563444908,-0.2651428619158489
2012-04-04,0.2340951058912577,-0.2616203421728355
2012-04-05,0.2334773760484301,-0.25973287626164265
2012-04-09,0.21962409765732827,-0.25208058940844125
2012-04-10,0.1991528430315912,-0.24065006038869263
2012-04-11,0.20885906455936842,-0.2518372726915885
2012-04-12,0.2246535872560258,-0.2764678788539995
2012-04-13,0.21009438960469184,-0.26607358449502483
2012-04-16,0.20930028092705522,-0.2648144158497474
2012-04-17,0.22721256140440915,-0.267650685559893
2012-04-18,0.22306536990075276,-0.2668127640629978
2012-04-19,0.21521220326112633,-0.26296692224870466
2012-04-20,0.21724163698408638,-0.25228710988456016
2012-04-23,0.20700600967121785,-0.26083253448232346
2012-04-24,0.21159441754256103,-0.26905218804129516
2012-04-25,0.22818318355718703,-0.24903880307326953
2012-04-26,0.23674226945704557,-0.24980443121828744
2012-04-27,0.23877170318000562,-0.24685399674559672
2012-04-30,0.23418329530866244,-0.23853903570365032
2012-05-01,0.24186008311347962,-0.2415756746087362
2012-05-02,0.2381541079775098,-0.23659177433999146
2012-05-03,0.22871258934227812,-0.2266191485666249
2012-05-04,0.20885906455936887,-0.21249363833598467
2012-05-07,0.20974149729474223,-0.2057559989171135
2012-05-08,0.2048883865308535,-0.20211554513107688
2012-05-09,0.1977411391514592,-0.19931440210855222
2012-05-10,0.2002117892421058,-0.19405429676901242
2012-05-11,0.19659400352354028,-0.15566958626070926
2012-05-14,0.18335832033493404,-0.13942796235262755
2012-05-15,0.17656396526549,-0.14012440985353347
2012-05-16,0.17206388145188334,-0.1263272042850615
2012-05-17,0.1546810067596205,-0.0866048640824082
2012-05-18,0.144798406397034,-0.08612405576261539
2012-05-21,0.16447541770480245,-0.08563513755927443
2012-05-22,0.16650485142776228,-0.10343601354633425
2012-05-23,0.1671225812705901,-0.11136951263288986
2012-05-24,0.1694167178860957,-0.09892812254436578
2012-05-25,0.16562255333272113,-0.08766892947159999
2012-05-29,0.17974053461636852,-0.0990343568605554
2012-05-30,0.16262236281665143,-0.08491707480020305
2012-05-31,0.1600635233086003,-0.07437824064474374
2012-06-01,0.13085680394819565,-0.06051212038745568
2012-06-04,0.13032739816310457,-0.030670722667477723
2012-06-05,0.1388864840629631,-0.0505628949623701
2012-06-06,0.16447541770480245,-0.07148191805255566
2012-06-07,0.1651813369650348,-0.06979510722058702
2012-06-08,0.17444634212512544,-0.07475528020650746
2012-06-11,0.1595341175235092,-0.05718780979849636
2012-06-12,0.17285799012951997,-0.0734932261834168
2012-06-13,0.1653578504401756,-0.07004915888311425
2012-06-14,0.1777111008934087,-0.06485270293913814
2012-06-15,0.1836230232274796,-0.07340933694417218
2012-06-18,0.1859171598429854,-0.0666108246744972
2012-06-19,0.19738811220117736,-0.08999130485634865
2012-06-20,0.19544686789562182,-0.10087146837629068
2012-06-21,0.16862260920845928,-0.08609762426368484
2012-06-22,0.17762291147600462,-0.08834804495845139
2012-06-25,0.15874000884587303,-0.0701639269394082
2012-06-26,0.1645636071222074,-0.0707412941730351
2012-06-27,0.1750639373276215,-0.07806152721691995
2012-06-28,0.17171085450160173,-0.06766814205676996
2012-06-29,0.20091770850233814,-0.06587278428088816
2012-07-02,0.20453535958057167,-0.06388249662592838
2012-07-03,0.2124768502779344,-0.06916728952860762
2012-07-05,0.20700600967121807,-0.05171855432235384
2012-07-06,0.1955351919533581,-0.034695460157191826
2012-07-09,0.19403516401548937,-0.024160224124913365
2012-07-10,0.1836230232274798,-0.009305324195953535
2012-07-11,0.18379953670262084,-0.01312212920790845
2012-07-12,0.17806399320335897,0.0029828439780139604
2012-07-13,0.1978293285688637,-0.030273396100682137
2012-07-16,0.19500565152793503,-0.015757918747417166
2012-07-17,0.20321184511784351,-0.011571732754015907
2012-07-18,0.21212382332765234,-0.014953174414274129
2012-07-19,0.21530039267853107,-0.014543608310932266
2012-07-20,0.2041824672706214,-0.0008469439388371081
2012-07-23,0.19200559565219755,-0.02139992128870083
2012-07-24,0.181769968339329,-0.03093270557328609
2012-07-25,0.18203480587220655,-0.04319857160978746
2012-07-26,0.20153530370483397,-0.04001153296016835
2012-07-27,0.22368296510324903,-0.06171386260124001
2012-07-30,0.22368296510324903,-0.04619567005274883
2012-07-31,0.21512401384372248,-0.03907312982597533
2012-08-01,0.21406506763320832,-0.03207035139945158
2012-08-02,0.20568249520849058,-0.030470521662228522
2012-08-03,0.22959502207765192,-0.04488755338435346
2012-08-06,0.23197734811056203,-0.054977942368244825
2012-08-07,0.23815410797751024,-0.0735413524488081
2012-08-08,0.2396541359153792,-0.07743033975990965
2012-08-09,0.2407129474855616,-0.0824172005746242
2012-08-10,0.24274238120852165,-0.08351444043776146
2012-08-13,0.24212478600602583,-0.08572460801914816
2012-08-14,0.24230116484083486,-0.08012821295353578
2012-08-15,0.2437130033612993,-0.07947878729883873
2012-08-16,0.25288981910398567,-0.08932198812077863
2012-08-17,0.25456622587666367,-0.09683127830130334
2012-08-20,0.2546545499344002,-0.10394932832342674
2012-08-21,0.25086025074069385,-0.11578456351999189
2012-08-22,0.2513897911661167,-0.10756061011423113
2012-08-23,0.24115416385324817,-0.10016381221481307
2012-08-24,0.24865430354259233,-0.09118884929659432
2012-08-27,0.24891900643513787,-0.08834603596537882
2012-08-28,0.24768368138981445,-0.08594999448297103
2012-08-29,0.2486543035425921,-0.08809268918981761
2012-08-30,0.23965413591537876,-0.0800851025780891
2012-08-31,0.24556605824944966,-0.08275603410050969
2012-09-04,0.24441892262153098,-0.06332816102913086
2012-09-05,0.2433601110513488,-0.06391226908397918
2012-09-06,0.26859615238323786,-0.08245189986806756
2012-09-07,0.2735374525645311,-0.11080185537330378
2012-09-10,0.2663018811274003,-0.09896536231363251
2012-09-11,0.2698314774285613,-0.1149802268183816
2012-09-12,0.2740668583496222,-0.12089373470783604
2012-09-13,0.29347916676484487,-0.1326351196995933
2012-09-14,0.29921471026410673,-0.1521128537960521
2012-09-17,0.2948028158679046,-0.14241639687904817
2012-09-18,0.2937438696573904,-0.14416773703010421
2012-09-19,0.2944497889176225,-0.14760999933306218
2012-09-20,0.29453811297535903,-0.13674528482168558
2012-09-21,0.2871260280630874,-0.13051393675673395
2012-09-24,0.28518478375753187,-0.1285888419879354
2012-09-25,0.27150801884157083,-0.10669242810923019
2012-09-26,0.26436063682184474,-0.10365455259229828
2012-09-27,0.27627280554772327,-0.10595636233880912
2012-09-28,0.27036088321365237,-0.10420735654864488
2012-10-01,0.27371396603967213,-0.10253759663780038
2012-10-02,0.27503748050239984,-0.10610141021133945
2012-10-03,0.28024348357623863,-0.10260848825282753
2012-10-04,0.28942029931892477,-0.10999601441250872
2012-10-05,0.2895084887363295,-0.10366014950610125
2012-10-08,0.28509659434012735,-0.1051618737979656
2012-10-09,0.2723903169366124,-0.10443868340423146
2012-10-10,0.26427244740444045,-0.10173003004929937
2012-10-11,0.26497836666467256,-0.10715709988139555
2012-10-12,0.26083117516101595,-0.10164908595984012
2012-10-15,0.2713315053664298,-0.10325784304891106
2012-10-16,0.284214161604754,-0.11879324811257674
2012-10-17,0.29003789452142037,-0.1273307348753533
2012-10-18,0.2866849463357324,-0.11937188611749772
2012-10-19,0.26524306955721766,-0.11355533158991626
2012-10-22,0.2654195830323587,-0.12024829967155137
2012-10-23,0.24786019486495503,-0.11590903302490008
2012-10-24,0.24433073320412602,-0.11379040837814358
2012-10-25,0.24794838428235932,-0.11051823921263604
2012-10-26,0.2472425996624592,-0.1107991491444541
2012-10-31,0.2472425996624592,-0.11972713712677818
2012-11-01,0.2603017693759244,-0.14612058369700653
2012-11-02,0.24909551991027823,-0.13831934539809998
2012-11-05,0.25165449405866136,-0.14353030008358458
2012-11-06,0.2614489050038433,-0.15030261547594048
2012-11-07,0.23285978084593428,-0.12412003281492057
2012-11-08,0.2180357456617228,-0.12770475939141157
2012-11-09,0.21909469187223718,-0.13731302606663887
2012-11-12,0.22006531402501506,-0.13882315969609538
2012-11-13,0.21582979846362216,-0.12571173660358792
2012-11-14,0.19941754592413719,-0.11006441231240105
2012-11-15,0.19738811220117713,-0.11974311615458422
2012-11-16,0.20330003453524825,-0.1252398451163993
2012-11-19,0.22765377777209617,-0.1320704964224786
2012-11-20,0.22818318355718747,-0.12893551944608816
2012-11-21,0.23047732017269307,-0.1255723708713904
2012-11-23,0.2472425996624601,-0.12429491074584043
2012-11-26,0.24459543609667245,-0.13151181770821507
2012-11-27,0.23824229739491498,-0.13067848776355329
2012-11-28,0.24821322181523797,-0.1286689699449186
2012-11-29,0.25403682009157236,-0.13597991082186967
2012-11-30,0.2543015229841179,-0.12420357669312698
2012-12-03,0.24812489775750146,-0.12165201658259417
2012-12-04,0.24636016692708695,-0.11797281423264028
2012-12-05,0.24856611412518803,-0.13354669307519917
2012-12-06,0.25280149504624916,-0.13143793136686954
2012-12-07,0.2565957942399555,-0.1433731374193582
2012-12-10,0.2571252000250466,-0.14213962753797627
2012-12-11,0.2656842859249051,-0.14406233533280988
2012-12-12,0.26630188112740094,-0.1526074730484539
2012-12-13,0.258537038545511,-0.15737509757394208
2012-12-14,0.2538604412567633,-0.1630421806439415
2012-12-17,0.2685961523832383,-0.17045456795579395
2012-12-18,0.2827141336668857,-0.17936210672665165
2012-12-19,0.2731844256142495,-0.18463540871353967
2012-12-20,0.2805081864687846,-0.1832402480159131
2012-12-21,0.25994874242564325,-0.1759596779426975
2012-12-24,0.2560663884548642,-0.17633588846738757
2012-12-26,0.2507720613232889,-0.18180225911746117
2012-12-27,0.24909551991027912,-0.17843568705085144
2012-12-28,0.23559513382912733,-0.1800666438307077
2012-12-31,0.2565957942399555,-0.1930071979028607
2013-01-02,0.28880256947609806,-0.19944293245019673
2013-01-03,0.28589070301776487,-0.2042493788804296
2013-01-04,0.2915379224592902,-0.21141162335229136
2013-01-07,0.28800846079846143,-0.21402535352039875
2013-01-08,0.2843024856624916,-0.2151681215676069
2013-01-09,0.28756724443077486,-0.21601760391611202
2013-01-10,0.2978028717436434,-0.22096388198251904
2013-01-11,0.2977146823262389,-0.22119389558154057
2013-01-14,0.29683224959086574,-0.21831735394001006
2013-01-15,0.2977146823262389,-0.22595559655745734
2013-01-16,0.29753816885109785,-0.23012271970077613
2013-01-17,0.30592074127581537,-0.22505251216004518
2013-01-18,0.30883260773414856,-0.22863643314377935
2013-01-22,0.31589166569613836,-0.2296927523650757
2013-01-23,0.3180092888365029,-0.22193992727033618
2013-01-24,0.318362315786785,-0.2225160910104631
2013-01-25,0.32577426605872484,-0.21923678798943802
2013-01-28,0.3241860487034516,-0.2204612048752499
2013-01-29,0.32939205177729036,-0.22007220031763564
2013-01-30,0.3241860487034516,-0.2207692444314503
2013-01-31,0.32092115529483634,-0.2189181142252773
2013-02-01,0.33450986543372463,-0.22235937747851486
2013-02-04,0.3195093167743719,-0.2216142312894298
2013-02-05,0.3328333240207144,-0.22423942896546378
2013-02-06,0.33380394617349207,-0.21552772268751363
2013-02-07,0.33203921534307757,-0.20620182111170748
2013-02-08,0.3394511656150172,-0.21250758102175538
2013-02-11,0.33918646272247166,-0.21211415697938685
2013-02-12,0.34139240992057274,-0.22086711422225747
2013-02-13,0.34253941090815965,-0.2155994986236046
2013-02-14,0.34377473595348307,-0.22156745149433266
2013-02-15,0.3421865185982096,-0.21688740060225042
2013-02-19,0.3522456324359371,-0.21852966898243997
2013-02-20,0.33539216352876555,-0.20082199777719667
2013-02-21,0.3272742939965936,-0.1874358843201953
2013-02-22,0.3402452742926543,-0.18860187179229215
2013-02-25,0.31474453006821945,-0.17161761082244276
2013-02-26,0.32374483233576457,-0.16973585087003273
2013-02-27,0.3404217877677953,-0.1904523150688311
2013-02-28,0.33777462420200766,-0.18934107914820675
2013-03-01,0.3421865185982098,-0.1812245879027763
2013-03-04,0.3493337659776039,-0.17078830496855213
2013-03-05,0.36142231353829146,-0.17156959918854586
2013-03-06,0.36327536842644226,-0.17285226828369404
2013-03-07,0.3657460185170889,-0.17653031051089974
2013-03-08,0.3715697514337555,-0.17222127115522168
2013-03-11,0.3767757545075945,-0.17680637990731152
2013-03-12,0.37368737457412027,-0.16744274894296418
2013-03-13,0.3756286188796758,-0.1665559176649899
2013-03-14,0.38295237973421115,-0.16658393041983588
2013-03-15,0.3750110236771802,-0.16377057516036808
2013-03-18,0.3674225599300993,-0.16315085454813782
2013-03-19,0.3642459905792206,-0.15082993698893488
2013-03-20,0.373775698631857,-0.13930242491453293
2013-03-21,0.3620400433811195,-0.13225389552624678
2013-03-22,0.37298158995422015,-0.13400768153596399
2013-03-25,0.3672460464549583,-0.12844213367930524
2013-03-26,0.3781875930280587,-0.1245952380758859
2013-03-27,0.3781875930280587,-0.11881170724701262
2013-03-28,0.3824229739491196,-0.11313268038455038
2013-04-01,0.3769522679827353,-0.1073723431623197
2013-04-02,0.3837466230521793,-0.09899765639242553
2013-04-03,0.36971669654560446,-0.08947183023858762
2013-04-04,0.3752757265697253,-0.09213913638018989
2013-04-05,0.36909910134310886,-0.09662307312705476
2013-04-08,0.37836410650319974,-0.09695192257900243
2013-04-09,0.38312889320935195,-0.10710581971717048
2013-04-10,0.40007055153392823,-0.11101131084136329
2013-04-11,0.4046589594052714,-0.10187720461731586
2013-04-12,0.40121768716184714,-0.08970147403395046
2013-04-15,0.36874607439282725,-0.0740929934684682
2013-04-16,0.38895262612601855,-0.06729082509711926
2013-04-17,0.3686578849754225,-0.04893079453425897
2013-04-18,0.36009879907556397,-0.0422396439766195
2013-04-19,0.371922643743706,-0.036941730277535556
2013-04-22,0.3780110795529179,-0.05280703415249188
2013-04-23,0.3922173848943018,-0.06231679721554273
2013-04-24,0.39309981762967494,-0.08177379501880944
2013-04-25,0.3987470370712003,-0.08196298495017607
2013-04-26,0.3962763869805537,-0.07994438584995789
2013-04-29,0.40562958155804907,-0.07826701226772814
2013-04-30,0.40898252974373706,-0.08058896457093256
2013-05-01,0.39662927929050396,-0.06913152230698094
2013-05-02,0.40960025958656443,-0.0718545455437577
2013-05-03,0.42389475434535306,-0.07565053858418758
2013-05-06,0.4275125400639186,-0.09212239546801726
2013-05-07,0.4347481115010494,-0.10559553987519432
2013-05-08,0.4412776290376159,-0.11634567665638063
2013-05-09,0.4372187615916958,-0.11300194167051736
2013-05-10,0.4418953588804433,-0.10133183541071744
2013-05-13,0.44304235986803,-0.10651740842648916
2013-05-14,0.457954584469646,-0.10063694184251637
2013-05-15,0.46580775110927264,-0.09628596294064407
2013-05-16,0.4589252066224241,-0.09962331846643435
2013-05-17,0.47304332254640347,-0.11580188441892414
2013-05-20,0.47295499848866696,-0.12548998667104516
2013-05-21,0.4750727562693633,-0.13117641270647484
2013-05-22,0.46413120969626265,-0.13759478775544454
2013-05-23,0.4598958287752015,-0.13613076132930035
2013-05-24,0.4586605037298781,-0.12931967020744095
2013-05-28,0.46739610310487767,-0.13648333511856736
2013-05-29,0.45786639505224125,-0.15781965812310272
2013-05-30,0.46324891160122106,-0.17128639510765264
2013-05-31,0.4422482511903929,-0.17414939294871412
2013-06-03,0.4501897418877556,-0.16562285715379177
2013-06-04,0.44321887334317056,-0.1590466844903592
2013-06-05,0.42301245625031103,-0.15404056635977015
2013-06-06,0.43589511248863544,-0.1476238445771707
2013-06-07,0.4541604199162712,-0.14798605311353108
2013-06-10,0.4541604199162712,-0.14268772767096005
2013-06-11,0.43916000589725046,-0.14021106808173123
2013-06-12,0.42724783717137194,-0.14165628700446575
2013-06-13,0.4489544168424324,-0.15264105600457056
2013-06-14,0.4398657905171508,-0.13885458841052134
2013-06-17,0.4509838505653925,-0.14120064871797244
2013-06-18,0.4624548029235842,-0.1389279761252321
2013-06-19,0.4422482511903927,-0.147791985569647
2013-06-20,0.40651187965308955,-0.1552592871475138
2013-06-21,0.40360014783508835,-0.14015858986254293
2013-06-24,0.38586424619254367,-0.12297535395752779
2013-06-25,0.3991882534388864,-0.13052280786648407
2013-06-26,0.41304153182998826,-0.122622014546942
2013-06-27,0.42133591483730126,-0.1301959510291515
2013-06-28,0.4155121819206349,-0.13232155207042684
2013-07-01,0.4238065649279479,-0.12512288666496296
2013-07-02,0.42248305046521994,-0.12490052116096162
2013-07-03,0.42310064566771555,-0.11847547209411136
2013-07-05,0.43845408663701835,-0.12770081546957968
2013-07-08,0.44666014558659506,-0.13446214681281576
2013-07-09,0.4570722863746044,-0.14388831391525714
2013-07-10,0.4576016921596957,-0.14276997669922586
2013-07-11,0.4774552169426052,-0.14566510299849067
2013-07-12,0.478072812145101,-0.14588894050347112
2013-07-15,0.4837200315866266,-0.14941900473625835
2013-07-16,0.4781611362028375,-0.15601440428185354
2013-07-17,0.48195530075621185,-0.15075555766526938
2013-07-18,0.4900731702883838,-0.15600033082121778
2013-07-19,0.49272033385417147,-0.1466144919995147
2013-07-22,0.49563220031250466,-0.15573476197793512
2013-07-23,0.4924556309616259,-0.15374223634880602
2013-07-24,0.4869849249952416,-0.14543739105176
2013-07-25,0.4906025760734751,-0.13554153176850703
2013-07-26,0.4921909280690804,-0.13035440327064984
2013-07-29,0.4876025201977372,-0.13279992259488616
2013-07-30,0.4876025201977372,-0.13262223060797518
2013-07-31,0.4886614664082516,-0.13792638032317905
2013-08-01,0.5058678276253732,-0.14417351463034234
2013-08-02,0.5084266671334243,-0.14204540325782689
2013-08-05,0.5062207199353232,-0.13568849062610377
2013-08-06,0.4976616340354647,-0.12764897048590218
2013-08-07,0.492808523271576,-0.12818876628741582
2013-08-08,0.4982793638782923,-0.13407415908124642
2013-08-09,0.4939556588994949,-0.139196924843491
2013-08-12,0.4921909280690804,-0.14635036039370242
2013-08-13,0.4966028224652823,-0.15087992913600856
2013-08-14,0.4889261693007969,-0.15285509273623354
2013-08-15,0.4681020223651098,-0.15677130847223253
2013-08-16,0.4632489116012213,-0.15827322245357867
2013-08-19,0.4538957170237261,-0.14277375662957492
2013-08-20,0.4610429644031204,-0.14458156831809876
2013-08-21,0.4520426621355753,-0.14084340131146655
2013-08-22,0.46527834532418133,-0.1525004027661564
2013-08-23,0.47021964550547457,-0.14929861918938847
2013-08-26,0.46474893953909024,-0.1514049922178271
2013-08-27,0.44118943962021095,-0.14131798890717084
2013-08-28,0.44630725327664544,-0.14081849579907135
2013-08-29,0.44860138989215104,-0.14010886999696737
2013-08-30,0.4440129820208081,-0.13859386744885527
2013-09-03,0.45054263419770657,-0.14934392012336561
2013-09-04,0.4625429923409894,-0.15432035161570257
2013-09-05,0.4643960472291402,-0.1549423836117204
2013-09-06,0.4651018318490405,-0.16039245770063593
2013-09-09,0.47913175835561517,-0.17001819694659515
2013-09-10,0.4900731702883838,-0.1766018828594179
2013-09-11,0.4947497675771313,-0.17262528276429856
2013-09-12,0.4907790895486157,-0.16308889302154383
2013-09-13,0.4941321723746357,-0.16278494109228347
2013-09-16,0.5027794476918988,-0.16180177422993525
2013-09-17,0.5094856133439383,-0.1598859427663245
2013-09-18,0.5269566774536054,-0.15717007443563802
2013-09-19,0.5243977033052223,-0.15469079015298737
2013-09-20,0.5063972334104638,-0.14650292724463043
2013-09-23,0.49942636486587877,-0.1387353696152135
2013-09-24,0.49589690320504975,-0.13521388004751034
2013-09-25,0.4915731982262521,-0.15153811129602157
2013-09-26,0.497308741725514,-0.1465567676275178
2013-09-27,0.4904261972386652,-0.1547873521389863
2013-09-30,0.48248470654130227,-0.15631578819069492
2013-10-01,0.49422036179203976,-0.15761101960324853
2013-10-02,0.49280852327157554,-0.1644513430937824
2013-10-03,0.4790434342978782,-0.16634830790668487
2013-10-04,0.4902496837635246,-0.17207120660853725
2013-10-07,0.47736689288486844,-0.16624262370271703
2013-10-08,0.46016053166774684,-0.1568591168835629
2013-10-09,0.461219477878261,-0.15866356639419144
2013-10-10,0.492720333854171,-0.1649001734649973
2013-10-11,0.502338231324212,-0.16431079178242236
2013-10-14,0.5083384777160196,-0.1685726823583814
2013-10-15,0.49739693114291894,-0.16914710745091432
2013-10-16,0.5183094021363426,-0.1735331341844183
2013-10-17,0.5284567053914744,-0.16243580238426292
2013-10-18,0.5387805221217472,-0.1674552044865908
2013-10-21,0.5388687115391517,-0.17055182591774742
2013-10-22,0.5477808243892923,-0.1628905692322331
2013-10-23,0.5403688741173525,-0.13315381820295935
2013-10-24,0.545486553133455,-0.13556167825234866
2013-10-25,0.5525456110954448,-0.13947923873679258
2013-10-28,0.5550162611860914,-0.12883423088469115
2013-10-29,0.5633106441934044,-0.12183787808980928
2013-10-30,0.5555456669711825,-0.12252612328068924
2013-10-31,0.5511337725749803,-0.11446707634135356
2013-11-01,0.5548398823512823,-0.1202723251599691
2013-11-04,0.5603105883176667,-0.11617927571604048
2013-11-05,0.5553692881363734,-0.11896567139420122
2013-11-06,0.5633106441934042,-0.11259466785536665
2013-11-07,0.5435453088278994,-0.11157666565698621
2013-11-08,0.5643694557635865,-0.1305857345045247
2013-11-11,0.5646342932964641,-0.13059137874643978
2013-11-12,0.5614577239455854,-0.12725074211154142
2013-11-13,0.5739874878739595,-0.1281553093510175
2013-11-14,0.5818406545135859,-0.12498417936964823
2013-11-15,0.5887231990004347,-0.1275766308058196
2013-11-18,0.5831641689763138,-0.13444222444597798
2013-11-19,0.5797228967328896,-0.13476457075530035
2013-11-20,0.5747815965515963,-0.13087219592156696
2013-11-21,0.5874878739551113,-0.13511818764710504
2013-11-22,0.5954292300121422,-0.1382620060918477
2013-11-25,0.593841012656869,-0.14498612820925638
2013-11-26,0.5942820943842237,-0.1442619965077082
2013-11-27,0.5981645829953348,-0.15064934445925682
2013-11-29,0.5971057714251524,-0.14924186889803803
2013-12-02,0.5929585799214958,-0.15024275828474531
2013-12-03,0.586076035434647,-0.14514917673650563
2013-12-04,0.585899521959506,-0.152788092434627
2013-12-05,0.5789287880552527,-0.15196404046707346
2013-12-06,0.5965763656400609,-0.14709833364866354
2013-12-09,0.600635233085981,-0.1545473697468972
2013-12-10,0.5948998242270511,-0.1652715613106115
2013-12-11,0.5769875437496972,-0.15687640574822237
2013-12-12,0.5717815406758584,-0.17295812669780053
2013-12-13,0.5716050272007174,-0.17484478289166627
2013-12-16,0.5813994381458993,-0.18194359430730267
2013-12-17,0.5763698139068696,-0.1820324933400983
2013-12-18,0.6032823966517684,-0.1843438848543707
2013-12-19,0.6014294764039494,-0.18611529666146176
2013-12-20,0.602047071606445,-0.19393687621607536
2013-12-23,0.6106061575063035,-0.20106345162479888
2013-12-24,0.6141356191671326,-0.20354004571019368
2013-12-26,0.622341812757041,-0.20023071900713874
2013-12-27,0.6222536233396365,-0.19769123802633792
2013-12-30,0.621988920447091,-0.19469860793441995
2013-12-31,0.6296655736115764,-0.19929204359725128
2014-01-02,0.614047429749728,-0.19850119953784817
2014-01-03,0.6137827268571825,-0.20282052524996608
2014-01-06,0.6091061295684348,-0.20046220101553824
2014-01-07,0.6189887299310213,-0.1898325723255646
2014-01-08,0.6193417568813036,-0.2028740724484429
2014-01-09,0.6204005684514857,-0.20650001843904753
2014-01-10,0.6248124628476877,-0.20598454876720773
2014-01-13,0.6031942072343639,-0.20496258833782366
2014-01-14,0.6206652713440313,-0.20444249168651896
2014-01-15,0.6294008707190306,-0.22123445024431143
2014-01-16,0.627283112938334,-0.21701738652103086
2014-01-17,0.6204005684514853,-0.21367554481036677
2014-01-21,0.6251653551576373,-0.21141903287697816
2014-01-22,0.6262243013681517,-0.20667258219261786
2014-01-23,0.6129002941218091,-0.198470021535459
2014-01-24,0.5784875716875657,-0.1838897895958269
2014-01-27,0.5707225944653438,-0.21158673436566044
2014-01-28,0.580075923683171,-0.2193870486795354
2014-01-29,0.5648989961890092,-0.21901434038419598
2014-01-30,0.5814876275633034,-0.2310357585657733
2014-01-31,0.5722226224032125,-0.23120269753929568
2014-02-03,0.5368392778161915,-0.2332262510524814
2014-02-04,0.5476043109141511,-0.23534307686401745
2014-02-05,0.5456630666085958,-0.23234176522083627
2014-02-06,0.5660459971765963,-0.2428952314466546
2014-02-07,0.5854583055918192,-0.24252251672168001
2014-02-10,0.5883701720501526,-0.2382739776998679
2014-02-11,0.6057530467424155,-0.2373182266321875
2014-02-12,0.6065472900603841,-0.24602846927662836
2014-02-13,0.6148415384273651,-0.24671964630396404
2014-02-14,0.6237536512775057,-0.24644584215996723
2014-02-18,0.625694895583061,-0.25833745441547884
2014-02-19,0.6149298624851014,-0.2507709720477097
2014-02-20,0.6244595705377378,-0.25198955859083494
2014-02-21,0.622606515649587,-0.2578732759080745
2014-02-24,0.6316068179171321,-0.26182557306549337
2014-02-25,0.6309890880743045,-0.25040480021927747
2014-02-26,0.631077412132041,-0.25006719689242296
2014-02-27,0.6396364980318996,-0.24453148302618333
2014-02-28,0.6437835548952242,-0.24367697217936513
2014-03-03,0.6322244131196277,-0.24275816080206125
2014-03-04,0.6551663178360114,-0.24378252120867938
2014-03-05,0.6566663457738804,-0.2509544394329495
2014-03-06,0.660460510327255,-0.258239613532417
2014-03-07,0.6611664295874871,-0.2593681267113176
2014-03-10,0.6602841314924457,-0.25719834981468936
2014-03-11,0.6520779379025372,-0.24540997948663146
2014-03-12,0.652519154270224,-0.24402191372712878
2014-03-13,0.6339891439500425,-0.24216793362537536
2014-03-14,0.6294008707190313,-0.23781841641144696
2014-03-17,0.6441365818455063,-0.23957722924076796
2014-03-18,0.6558722370962438,-0.24451131507436874
2014-03-19,0.6470484483038397,-0.25064661208279126
2014-03-20,0.6566663457738806,-0.2573302283044214
2014-03-21,0.6429894462175878,-0.26165466786459635
2014-03-24,0.6361950911481438,-0.26170566278847596
2014-03-25,0.6439600683703657,-0.2627968474515766
2014-03-26,0.6321362237022237,-0.25619669037910275
2014-03-27,0.6286949514587994,-0.255529867930126
2014-03-28,0.6367246315735668,-0.2585592767206888
2014-03-31,0.6501366935969823,-0.25916073721237054
2014-04-01,0.661078240170083,-0.26126537575770425
2014-04-02,0.666637270194204,-0.2703101430650555
2014-04-03,0.664431322996103,-0.2706535572353487
2014-04-04,0.6447541770480028,-0.2641922604376853
2014-04-07,0.6265771936781033,-0.25453627101426346
2014-04-08,0.6332833593301428,-0.2528622513141848
